,index,id,true_states,true_parameters,time_start,time_end,time_count,name,non_identifiable,noise,finished,has_result,software,result,time
70,14,crauste_4_0,"{'n': 0.591, 'e': 0.529, 's': 0.572, 'm': 0.684, 'p': 0.35}","{'muN': 0.26, 'muEE': 0.115, 'muLE': 0.735, 'muLL': 0.279, 'muM': 0.376, 'muP': 0.842, 'muPE': 0.664, 'muPL': 0.125, 'deltaNE': 0.232, 'deltaEL': 0.597, 'deltaLM': 0.562, 'rhoE': 0.29, 'rhoP': 0.847}",-1.0,1.0,1001,crauste,[],0.0,False,False,pe,,
71,14,crauste_4_0,"{'n': 0.591, 'e': 0.529, 's': 0.572, 'm': 0.684, 'p': 0.35}","{'muN': 0.26, 'muEE': 0.115, 'muLE': 0.735, 'muLL': 0.279, 'muM': 0.376, 'muP': 0.842, 'muPE': 0.664, 'muPL': 0.125, 'deltaNE': 0.232, 'deltaEL': 0.597, 'deltaLM': 0.562, 'rhoE': 0.29, 'rhoP': 0.847}",-1.0,1.0,1001,crauste,[],0.0,False,False,odepe,,
72,14,crauste_4_0,"{'n': 0.591, 'e': 0.529, 's': 0.572, 'm': 0.684, 'p': 0.35}","{'muN': 0.26, 'muEE': 0.115, 'muLE': 0.735, 'muLL': 0.279, 'muM': 0.376, 'muP': 0.842, 'muPE': 0.664, 'muPL': 0.125, 'deltaNE': 0.232, 'deltaEL': 0.597, 'deltaLM': 0.562, 'rhoE': 0.29, 'rhoP': 0.847}",-1.0,1.0,1001,crauste,[],0.0,False,False,sciml,,
73,14,crauste_4_0,"{'n': 0.591, 'e': 0.529, 's': 0.572, 'm': 0.684, 'p': 0.35}","{'muN': 0.26, 'muEE': 0.115, 'muLE': 0.735, 'muLL': 0.279, 'muM': 0.376, 'muP': 0.842, 'muPE': 0.664, 'muPL': 0.125, 'deltaNE': 0.232, 'deltaEL': 0.597, 'deltaLM': 0.562, 'rhoE': 0.29, 'rhoP': 0.847}",-1.0,1.0,1001,crauste,[],0.0,False,False,iqm,,
74,14,crauste_4_0,"{'n': 0.591, 'e': 0.529, 's': 0.572, 'm': 0.684, 'p': 0.35}","{'muN': 0.26, 'muEE': 0.115, 'muLE': 0.735, 'muLL': 0.279, 'muM': 0.376, 'muP': 0.842, 'muPE': 0.664, 'muPL': 0.125, 'deltaNE': 0.232, 'deltaEL': 0.597, 'deltaLM': 0.562, 'rhoE': 0.29, 'rhoP': 0.847}",-1.0,1.0,1001,crauste,[],0.0,False,False,amigo2,,
75,15,crauste_5_0,"{'n': 0.244, 'e': 0.12, 's': 0.154, 'm': 0.644, 'p': 0.463}","{'muN': 0.419, 'muEE': 0.268, 'muLE': 0.249, 'muLL': 0.855, 'muM': 0.692, 'muP': 0.492, 'muPE': 0.282, 'muPL': 0.303, 'deltaNE': 0.146, 'deltaEL': 0.448, 'deltaLM': 0.349, 'rhoE': 0.657, 'rhoP': 0.402}",-1.0,1.0,1001,crauste,[],0.0,False,False,pe,,
76,15,crauste_5_0,"{'n': 0.244, 'e': 0.12, 's': 0.154, 'm': 0.644, 'p': 0.463}","{'muN': 0.419, 'muEE': 0.268, 'muLE': 0.249, 'muLL': 0.855, 'muM': 0.692, 'muP': 0.492, 'muPE': 0.282, 'muPL': 0.303, 'deltaNE': 0.146, 'deltaEL': 0.448, 'deltaLM': 0.349, 'rhoE': 0.657, 'rhoP': 0.402}",-1.0,1.0,1001,crauste,[],0.0,False,False,odepe,,
77,15,crauste_5_0,"{'n': 0.244, 'e': 0.12, 's': 0.154, 'm': 0.644, 'p': 0.463}","{'muN': 0.419, 'muEE': 0.268, 'muLE': 0.249, 'muLL': 0.855, 'muM': 0.692, 'muP': 0.492, 'muPE': 0.282, 'muPL': 0.303, 'deltaNE': 0.146, 'deltaEL': 0.448, 'deltaLM': 0.349, 'rhoE': 0.657, 'rhoP': 0.402}",-1.0,1.0,1001,crauste,[],0.0,False,False,sciml,,
78,15,crauste_5_0,"{'n': 0.244, 'e': 0.12, 's': 0.154, 'm': 0.644, 'p': 0.463}","{'muN': 0.419, 'muEE': 0.268, 'muLE': 0.249, 'muLL': 0.855, 'muM': 0.692, 'muP': 0.492, 'muPE': 0.282, 'muPL': 0.303, 'deltaNE': 0.146, 'deltaEL': 0.448, 'deltaLM': 0.349, 'rhoE': 0.657, 'rhoP': 0.402}",-1.0,1.0,1001,crauste,[],0.0,False,False,iqm,,
79,15,crauste_5_0,"{'n': 0.244, 'e': 0.12, 's': 0.154, 'm': 0.644, 'p': 0.463}","{'muN': 0.419, 'muEE': 0.268, 'muLE': 0.249, 'muLL': 0.855, 'muM': 0.692, 'muP': 0.492, 'muPE': 0.282, 'muPL': 0.303, 'deltaNE': 0.146, 'deltaEL': 0.448, 'deltaLM': 0.349, 'rhoE': 0.657, 'rhoP': 0.402}",-1.0,1.0,1001,crauste,[],0.0,False,False,amigo2,,
80,16,crauste_6_0,"{'n': 0.798, 'e': 0.319, 's': 0.738, 'm': 0.249, 'p': 0.862}","{'muN': 0.529, 'muEE': 0.817, 'muLE': 0.892, 'muLL': 0.274, 'muM': 0.63, 'muP': 0.311, 'muPE': 0.117, 'muPL': 0.707, 'deltaNE': 0.356, 'deltaEL': 0.407, 'deltaLM': 0.571, 'rhoE': 0.765, 'rhoP': 0.603}",-1.0,1.0,1001,crauste,[],0.0,False,False,pe,,
81,16,crauste_6_0,"{'n': 0.798, 'e': 0.319, 's': 0.738, 'm': 0.249, 'p': 0.862}","{'muN': 0.529, 'muEE': 0.817, 'muLE': 0.892, 'muLL': 0.274, 'muM': 0.63, 'muP': 0.311, 'muPE': 0.117, 'muPL': 0.707, 'deltaNE': 0.356, 'deltaEL': 0.407, 'deltaLM': 0.571, 'rhoE': 0.765, 'rhoP': 0.603}",-1.0,1.0,1001,crauste,[],0.0,False,False,odepe,,
82,16,crauste_6_0,"{'n': 0.798, 'e': 0.319, 's': 0.738, 'm': 0.249, 'p': 0.862}","{'muN': 0.529, 'muEE': 0.817, 'muLE': 0.892, 'muLL': 0.274, 'muM': 0.63, 'muP': 0.311, 'muPE': 0.117, 'muPL': 0.707, 'deltaNE': 0.356, 'deltaEL': 0.407, 'deltaLM': 0.571, 'rhoE': 0.765, 'rhoP': 0.603}",-1.0,1.0,1001,crauste,[],0.0,False,False,sciml,,
83,16,crauste_6_0,"{'n': 0.798, 'e': 0.319, 's': 0.738, 'm': 0.249, 'p': 0.862}","{'muN': 0.529, 'muEE': 0.817, 'muLE': 0.892, 'muLL': 0.274, 'muM': 0.63, 'muP': 0.311, 'muPE': 0.117, 'muPL': 0.707, 'deltaNE': 0.356, 'deltaEL': 0.407, 'deltaLM': 0.571, 'rhoE': 0.765, 'rhoP': 0.603}",-1.0,1.0,1001,crauste,[],0.0,False,False,iqm,,
84,16,crauste_6_0,"{'n': 0.798, 'e': 0.319, 's': 0.738, 'm': 0.249, 'p': 0.862}","{'muN': 0.529, 'muEE': 0.817, 'muLE': 0.892, 'muLL': 0.274, 'muM': 0.63, 'muP': 0.311, 'muPE': 0.117, 'muPL': 0.707, 'deltaNE': 0.356, 'deltaEL': 0.407, 'deltaLM': 0.571, 'rhoE': 0.765, 'rhoP': 0.603}",-1.0,1.0,1001,crauste,[],0.0,False,False,amigo2,,
85,17,crauste_7_0,"{'n': 0.569, 'e': 0.791, 's': 0.194, 'm': 0.514, 'p': 0.206}","{'muN': 0.65, 'muEE': 0.272, 'muLE': 0.858, 'muLL': 0.685, 'muM': 0.303, 'muP': 0.271, 'muPE': 0.515, 'muPL': 0.121, 'deltaNE': 0.266, 'deltaEL': 0.44, 'deltaLM': 0.399, 'rhoE': 0.471, 'rhoP': 0.322}",-1.0,1.0,1001,crauste,[],0.0,False,False,pe,,
86,17,crauste_7_0,"{'n': 0.569, 'e': 0.791, 's': 0.194, 'm': 0.514, 'p': 0.206}","{'muN': 0.65, 'muEE': 0.272, 'muLE': 0.858, 'muLL': 0.685, 'muM': 0.303, 'muP': 0.271, 'muPE': 0.515, 'muPL': 0.121, 'deltaNE': 0.266, 'deltaEL': 0.44, 'deltaLM': 0.399, 'rhoE': 0.471, 'rhoP': 0.322}",-1.0,1.0,1001,crauste,[],0.0,False,False,odepe,,
87,17,crauste_7_0,"{'n': 0.569, 'e': 0.791, 's': 0.194, 'm': 0.514, 'p': 0.206}","{'muN': 0.65, 'muEE': 0.272, 'muLE': 0.858, 'muLL': 0.685, 'muM': 0.303, 'muP': 0.271, 'muPE': 0.515, 'muPL': 0.121, 'deltaNE': 0.266, 'deltaEL': 0.44, 'deltaLM': 0.399, 'rhoE': 0.471, 'rhoP': 0.322}",-1.0,1.0,1001,crauste,[],0.0,False,False,sciml,,
88,17,crauste_7_0,"{'n': 0.569, 'e': 0.791, 's': 0.194, 'm': 0.514, 'p': 0.206}","{'muN': 0.65, 'muEE': 0.272, 'muLE': 0.858, 'muLL': 0.685, 'muM': 0.303, 'muP': 0.271, 'muPE': 0.515, 'muPL': 0.121, 'deltaNE': 0.266, 'deltaEL': 0.44, 'deltaLM': 0.399, 'rhoE': 0.471, 'rhoP': 0.322}",-1.0,1.0,1001,crauste,[],0.0,False,False,iqm,,
89,17,crauste_7_0,"{'n': 0.569, 'e': 0.791, 's': 0.194, 'm': 0.514, 'p': 0.206}","{'muN': 0.65, 'muEE': 0.272, 'muLE': 0.858, 'muLL': 0.685, 'muM': 0.303, 'muP': 0.271, 'muPE': 0.515, 'muPL': 0.121, 'deltaNE': 0.266, 'deltaEL': 0.44, 'deltaLM': 0.399, 'rhoE': 0.471, 'rhoP': 0.322}",-1.0,1.0,1001,crauste,[],0.0,False,False,amigo2,,
90,18,crauste_8_0,"{'n': 0.568, 'e': 0.87, 's': 0.334, 'm': 0.293, 'p': 0.18}","{'muN': 0.673, 'muEE': 0.417, 'muLE': 0.552, 'muLL': 0.247, 'muM': 0.216, 'muP': 0.49, 'muPE': 0.384, 'muPL': 0.852, 'deltaNE': 0.712, 'deltaEL': 0.699, 'deltaLM': 0.823, 'rhoE': 0.167, 'rhoP': 0.542}",-1.0,1.0,1001,crauste,[],0.0,False,False,pe,,
91,18,crauste_8_0,"{'n': 0.568, 'e': 0.87, 's': 0.334, 'm': 0.293, 'p': 0.18}","{'muN': 0.673, 'muEE': 0.417, 'muLE': 0.552, 'muLL': 0.247, 'muM': 0.216, 'muP': 0.49, 'muPE': 0.384, 'muPL': 0.852, 'deltaNE': 0.712, 'deltaEL': 0.699, 'deltaLM': 0.823, 'rhoE': 0.167, 'rhoP': 0.542}",-1.0,1.0,1001,crauste,[],0.0,False,False,odepe,,
92,18,crauste_8_0,"{'n': 0.568, 'e': 0.87, 's': 0.334, 'm': 0.293, 'p': 0.18}","{'muN': 0.673, 'muEE': 0.417, 'muLE': 0.552, 'muLL': 0.247, 'muM': 0.216, 'muP': 0.49, 'muPE': 0.384, 'muPL': 0.852, 'deltaNE': 0.712, 'deltaEL': 0.699, 'deltaLM': 0.823, 'rhoE': 0.167, 'rhoP': 0.542}",-1.0,1.0,1001,crauste,[],0.0,False,False,sciml,,
93,18,crauste_8_0,"{'n': 0.568, 'e': 0.87, 's': 0.334, 'm': 0.293, 'p': 0.18}","{'muN': 0.673, 'muEE': 0.417, 'muLE': 0.552, 'muLL': 0.247, 'muM': 0.216, 'muP': 0.49, 'muPE': 0.384, 'muPL': 0.852, 'deltaNE': 0.712, 'deltaEL': 0.699, 'deltaLM': 0.823, 'rhoE': 0.167, 'rhoP': 0.542}",-1.0,1.0,1001,crauste,[],0.0,False,False,iqm,,
94,18,crauste_8_0,"{'n': 0.568, 'e': 0.87, 's': 0.334, 'm': 0.293, 'p': 0.18}","{'muN': 0.673, 'muEE': 0.417, 'muLE': 0.552, 'muLL': 0.247, 'muM': 0.216, 'muP': 0.49, 'muPE': 0.384, 'muPL': 0.852, 'deltaNE': 0.712, 'deltaEL': 0.699, 'deltaLM': 0.823, 'rhoE': 0.167, 'rhoP': 0.542}",-1.0,1.0,1001,crauste,[],0.0,False,False,amigo2,,
95,19,crauste_9_0,"{'n': 0.859, 'e': 0.853, 's': 0.739, 'm': 0.604, 'p': 0.799}","{'muN': 0.113, 'muEE': 0.844, 'muLE': 0.636, 'muLL': 0.728, 'muM': 0.325, 'muP': 0.569, 'muPE': 0.151, 'muPL': 0.489, 'deltaNE': 0.882, 'deltaEL': 0.801, 'deltaLM': 0.371, 'rhoE': 0.869, 'rhoP': 0.285}",-1.0,1.0,1001,crauste,[],0.0,False,False,pe,,
96,19,crauste_9_0,"{'n': 0.859, 'e': 0.853, 's': 0.739, 'm': 0.604, 'p': 0.799}","{'muN': 0.113, 'muEE': 0.844, 'muLE': 0.636, 'muLL': 0.728, 'muM': 0.325, 'muP': 0.569, 'muPE': 0.151, 'muPL': 0.489, 'deltaNE': 0.882, 'deltaEL': 0.801, 'deltaLM': 0.371, 'rhoE': 0.869, 'rhoP': 0.285}",-1.0,1.0,1001,crauste,[],0.0,False,False,odepe,,
97,19,crauste_9_0,"{'n': 0.859, 'e': 0.853, 's': 0.739, 'm': 0.604, 'p': 0.799}","{'muN': 0.113, 'muEE': 0.844, 'muLE': 0.636, 'muLL': 0.728, 'muM': 0.325, 'muP': 0.569, 'muPE': 0.151, 'muPL': 0.489, 'deltaNE': 0.882, 'deltaEL': 0.801, 'deltaLM': 0.371, 'rhoE': 0.869, 'rhoP': 0.285}",-1.0,1.0,1001,crauste,[],0.0,False,False,sciml,,
98,19,crauste_9_0,"{'n': 0.859, 'e': 0.853, 's': 0.739, 'm': 0.604, 'p': 0.799}","{'muN': 0.113, 'muEE': 0.844, 'muLE': 0.636, 'muLL': 0.728, 'muM': 0.325, 'muP': 0.569, 'muPE': 0.151, 'muPL': 0.489, 'deltaNE': 0.882, 'deltaEL': 0.801, 'deltaLM': 0.371, 'rhoE': 0.869, 'rhoP': 0.285}",-1.0,1.0,1001,crauste,[],0.0,False,False,iqm,,
99,19,crauste_9_0,"{'n': 0.859, 'e': 0.853, 's': 0.739, 'm': 0.604, 'p': 0.799}","{'muN': 0.113, 'muEE': 0.844, 'muLE': 0.636, 'muLL': 0.728, 'muM': 0.325, 'muP': 0.569, 'muPE': 0.151, 'muPL': 0.489, 'deltaNE': 0.882, 'deltaEL': 0.801, 'deltaLM': 0.371, 'rhoE': 0.869, 'rhoP': 0.285}",-1.0,1.0,1001,crauste,[],0.0,False,False,amigo2,,
100,20,daisy_mamil3_0_0,"{'x1': 0.219, 'x2': 0.885, 'x3': 0.483}","{'a12': 0.334, 'a13': 0.779, 'a21': 0.594, 'a31': 0.111, 'a01': 0.378}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,pe,,
101,20,daisy_mamil3_0_0,"{'x1': 0.219, 'x2': 0.885, 'x3': 0.483}","{'a12': 0.334, 'a13': 0.779, 'a21': 0.594, 'a31': 0.111, 'a01': 0.378}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,odepe,,
102,20,daisy_mamil3_0_0,"{'x1': 0.219, 'x2': 0.885, 'x3': 0.483}","{'a12': 0.334, 'a13': 0.779, 'a21': 0.594, 'a31': 0.111, 'a01': 0.378}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,sciml,,
103,20,daisy_mamil3_0_0,"{'x1': 0.219, 'x2': 0.885, 'x3': 0.483}","{'a12': 0.334, 'a13': 0.779, 'a21': 0.594, 'a31': 0.111, 'a01': 0.378}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,iqm,,
104,20,daisy_mamil3_0_0,"{'x1': 0.219, 'x2': 0.885, 'x3': 0.483}","{'a12': 0.334, 'a13': 0.779, 'a21': 0.594, 'a31': 0.111, 'a01': 0.378}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,amigo2,,
105,21,daisy_mamil3_1_0,"{'x1': 0.252, 'x2': 0.509, 'x3': 0.279}","{'a12': 0.498, 'a13': 0.612, 'a21': 0.395, 'a31': 0.21, 'a01': 0.758}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,pe,,
106,21,daisy_mamil3_1_0,"{'x1': 0.252, 'x2': 0.509, 'x3': 0.279}","{'a12': 0.498, 'a13': 0.612, 'a21': 0.395, 'a31': 0.21, 'a01': 0.758}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,odepe,,
107,21,daisy_mamil3_1_0,"{'x1': 0.252, 'x2': 0.509, 'x3': 0.279}","{'a12': 0.498, 'a13': 0.612, 'a21': 0.395, 'a31': 0.21, 'a01': 0.758}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,sciml,,
108,21,daisy_mamil3_1_0,"{'x1': 0.252, 'x2': 0.509, 'x3': 0.279}","{'a12': 0.498, 'a13': 0.612, 'a21': 0.395, 'a31': 0.21, 'a01': 0.758}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,iqm,,
109,21,daisy_mamil3_1_0,"{'x1': 0.252, 'x2': 0.509, 'x3': 0.279}","{'a12': 0.498, 'a13': 0.612, 'a21': 0.395, 'a31': 0.21, 'a01': 0.758}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,amigo2,,
110,22,daisy_mamil3_2_0,"{'x1': 0.719, 'x2': 0.367, 'x3': 0.165}","{'a12': 0.178, 'a13': 0.79, 'a21': 0.878, 'a31': 0.869, 'a01': 0.825}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,pe,,
111,22,daisy_mamil3_2_0,"{'x1': 0.719, 'x2': 0.367, 'x3': 0.165}","{'a12': 0.178, 'a13': 0.79, 'a21': 0.878, 'a31': 0.869, 'a01': 0.825}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,odepe,,
112,22,daisy_mamil3_2_0,"{'x1': 0.719, 'x2': 0.367, 'x3': 0.165}","{'a12': 0.178, 'a13': 0.79, 'a21': 0.878, 'a31': 0.869, 'a01': 0.825}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,sciml,,
113,22,daisy_mamil3_2_0,"{'x1': 0.719, 'x2': 0.367, 'x3': 0.165}","{'a12': 0.178, 'a13': 0.79, 'a21': 0.878, 'a31': 0.869, 'a01': 0.825}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,iqm,,
114,22,daisy_mamil3_2_0,"{'x1': 0.719, 'x2': 0.367, 'x3': 0.165}","{'a12': 0.178, 'a13': 0.79, 'a21': 0.878, 'a31': 0.869, 'a01': 0.825}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,amigo2,,
115,23,daisy_mamil3_3_0,"{'x1': 0.109, 'x2': 0.716, 'x3': 0.218}","{'a12': 0.426, 'a13': 0.286, 'a21': 0.206, 'a31': 0.143, 'a01': 0.68}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,pe,,
116,23,daisy_mamil3_3_0,"{'x1': 0.109, 'x2': 0.716, 'x3': 0.218}","{'a12': 0.426, 'a13': 0.286, 'a21': 0.206, 'a31': 0.143, 'a01': 0.68}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,odepe,,
117,23,daisy_mamil3_3_0,"{'x1': 0.109, 'x2': 0.716, 'x3': 0.218}","{'a12': 0.426, 'a13': 0.286, 'a21': 0.206, 'a31': 0.143, 'a01': 0.68}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,sciml,,
118,23,daisy_mamil3_3_0,"{'x1': 0.109, 'x2': 0.716, 'x3': 0.218}","{'a12': 0.426, 'a13': 0.286, 'a21': 0.206, 'a31': 0.143, 'a01': 0.68}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,iqm,,
119,23,daisy_mamil3_3_0,"{'x1': 0.109, 'x2': 0.716, 'x3': 0.218}","{'a12': 0.426, 'a13': 0.286, 'a21': 0.206, 'a31': 0.143, 'a01': 0.68}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,amigo2,,
120,24,daisy_mamil3_4_0,"{'x1': 0.546, 'x2': 0.788, 'x3': 0.682}","{'a12': 0.164, 'a13': 0.172, 'a21': 0.638, 'a31': 0.296, 'a01': 0.436}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,pe,,
121,24,daisy_mamil3_4_0,"{'x1': 0.546, 'x2': 0.788, 'x3': 0.682}","{'a12': 0.164, 'a13': 0.172, 'a21': 0.638, 'a31': 0.296, 'a01': 0.436}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,odepe,,
122,24,daisy_mamil3_4_0,"{'x1': 0.546, 'x2': 0.788, 'x3': 0.682}","{'a12': 0.164, 'a13': 0.172, 'a21': 0.638, 'a31': 0.296, 'a01': 0.436}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,sciml,,
123,24,daisy_mamil3_4_0,"{'x1': 0.546, 'x2': 0.788, 'x3': 0.682}","{'a12': 0.164, 'a13': 0.172, 'a21': 0.638, 'a31': 0.296, 'a01': 0.436}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,iqm,,
124,24,daisy_mamil3_4_0,"{'x1': 0.546, 'x2': 0.788, 'x3': 0.682}","{'a12': 0.164, 'a13': 0.172, 'a21': 0.638, 'a31': 0.296, 'a01': 0.436}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,amigo2,,
125,25,daisy_mamil3_5_0,"{'x1': 0.465, 'x2': 0.647, 'x3': 0.657}","{'a12': 0.316, 'a13': 0.205, 'a21': 0.144, 'a31': 0.341, 'a01': 0.31}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,pe,,
126,25,daisy_mamil3_5_0,"{'x1': 0.465, 'x2': 0.647, 'x3': 0.657}","{'a12': 0.316, 'a13': 0.205, 'a21': 0.144, 'a31': 0.341, 'a01': 0.31}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,odepe,,
127,25,daisy_mamil3_5_0,"{'x1': 0.465, 'x2': 0.647, 'x3': 0.657}","{'a12': 0.316, 'a13': 0.205, 'a21': 0.144, 'a31': 0.341, 'a01': 0.31}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,sciml,,
128,25,daisy_mamil3_5_0,"{'x1': 0.465, 'x2': 0.647, 'x3': 0.657}","{'a12': 0.316, 'a13': 0.205, 'a21': 0.144, 'a31': 0.341, 'a01': 0.31}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,iqm,,
129,25,daisy_mamil3_5_0,"{'x1': 0.465, 'x2': 0.647, 'x3': 0.657}","{'a12': 0.316, 'a13': 0.205, 'a21': 0.144, 'a31': 0.341, 'a01': 0.31}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,amigo2,,
130,26,daisy_mamil3_6_0,"{'x1': 0.658, 'x2': 0.723, 'x3': 0.722}","{'a12': 0.327, 'a13': 0.404, 'a21': 0.245, 'a31': 0.731, 'a01': 0.145}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,pe,,
131,26,daisy_mamil3_6_0,"{'x1': 0.658, 'x2': 0.723, 'x3': 0.722}","{'a12': 0.327, 'a13': 0.404, 'a21': 0.245, 'a31': 0.731, 'a01': 0.145}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,odepe,,
132,26,daisy_mamil3_6_0,"{'x1': 0.658, 'x2': 0.723, 'x3': 0.722}","{'a12': 0.327, 'a13': 0.404, 'a21': 0.245, 'a31': 0.731, 'a01': 0.145}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,sciml,,
133,26,daisy_mamil3_6_0,"{'x1': 0.658, 'x2': 0.723, 'x3': 0.722}","{'a12': 0.327, 'a13': 0.404, 'a21': 0.245, 'a31': 0.731, 'a01': 0.145}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,iqm,,
134,26,daisy_mamil3_6_0,"{'x1': 0.658, 'x2': 0.723, 'x3': 0.722}","{'a12': 0.327, 'a13': 0.404, 'a21': 0.245, 'a31': 0.731, 'a01': 0.145}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,amigo2,,
135,27,daisy_mamil3_7_0,"{'x1': 0.258, 'x2': 0.468, 'x3': 0.136}","{'a12': 0.308, 'a13': 0.399, 'a21': 0.57, 'a31': 0.318, 'a01': 0.397}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,pe,,
136,27,daisy_mamil3_7_0,"{'x1': 0.258, 'x2': 0.468, 'x3': 0.136}","{'a12': 0.308, 'a13': 0.399, 'a21': 0.57, 'a31': 0.318, 'a01': 0.397}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,odepe,,
137,27,daisy_mamil3_7_0,"{'x1': 0.258, 'x2': 0.468, 'x3': 0.136}","{'a12': 0.308, 'a13': 0.399, 'a21': 0.57, 'a31': 0.318, 'a01': 0.397}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,sciml,,
138,27,daisy_mamil3_7_0,"{'x1': 0.258, 'x2': 0.468, 'x3': 0.136}","{'a12': 0.308, 'a13': 0.399, 'a21': 0.57, 'a31': 0.318, 'a01': 0.397}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,iqm,,
139,27,daisy_mamil3_7_0,"{'x1': 0.258, 'x2': 0.468, 'x3': 0.136}","{'a12': 0.308, 'a13': 0.399, 'a21': 0.57, 'a31': 0.318, 'a01': 0.397}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,amigo2,,
140,28,daisy_mamil3_8_0,"{'x1': 0.868, 'x2': 0.616, 'x3': 0.128}","{'a12': 0.74, 'a13': 0.162, 'a21': 0.515, 'a31': 0.345, 'a01': 0.562}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,pe,,
141,28,daisy_mamil3_8_0,"{'x1': 0.868, 'x2': 0.616, 'x3': 0.128}","{'a12': 0.74, 'a13': 0.162, 'a21': 0.515, 'a31': 0.345, 'a01': 0.562}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,odepe,,
142,28,daisy_mamil3_8_0,"{'x1': 0.868, 'x2': 0.616, 'x3': 0.128}","{'a12': 0.74, 'a13': 0.162, 'a21': 0.515, 'a31': 0.345, 'a01': 0.562}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,sciml,,
143,28,daisy_mamil3_8_0,"{'x1': 0.868, 'x2': 0.616, 'x3': 0.128}","{'a12': 0.74, 'a13': 0.162, 'a21': 0.515, 'a31': 0.345, 'a01': 0.562}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,iqm,,
144,28,daisy_mamil3_8_0,"{'x1': 0.868, 'x2': 0.616, 'x3': 0.128}","{'a12': 0.74, 'a13': 0.162, 'a21': 0.515, 'a31': 0.345, 'a01': 0.562}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,amigo2,,
145,29,daisy_mamil3_9_0,"{'x1': 0.203, 'x2': 0.414, 'x3': 0.865}","{'a12': 0.444, 'a13': 0.508, 'a21': 0.529, 'a31': 0.645, 'a01': 0.322}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,pe,,
146,29,daisy_mamil3_9_0,"{'x1': 0.203, 'x2': 0.414, 'x3': 0.865}","{'a12': 0.444, 'a13': 0.508, 'a21': 0.529, 'a31': 0.645, 'a01': 0.322}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,odepe,,
147,29,daisy_mamil3_9_0,"{'x1': 0.203, 'x2': 0.414, 'x3': 0.865}","{'a12': 0.444, 'a13': 0.508, 'a21': 0.529, 'a31': 0.645, 'a01': 0.322}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,sciml,,
148,29,daisy_mamil3_9_0,"{'x1': 0.203, 'x2': 0.414, 'x3': 0.865}","{'a12': 0.444, 'a13': 0.508, 'a21': 0.529, 'a31': 0.645, 'a01': 0.322}",-1.0,1.0,1001,daisy_mamil3,[],0.0,False,False,iqm,,
